# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
680.36 1650000.00   0.00   0.00   0.00   0.00 -2382392.27
680.46 1650000.00   0.00   0.00   0.00   0.00 -2377107.42
680.56 1650000.00   0.00   0.00   0.00   0.00 -2371728.71
680.66 1650000.00   0.00   0.00   0.00   0.00 -2366256.36
680.76 1650000.00   0.00   0.00   0.00   0.00 -2360690.57
680.86 1650000.00   0.00   0.00   0.00   0.00 -2355031.57
680.96 1650000.00   0.00   0.00   0.00   0.00 -2349279.59
681.06 1650000.00   0.00   0.00   0.00   0.00 -2343434.84
681.16 1650000.00   0.00   0.00   0.00   0.00 -2337497.56
681.26 1650000.00   0.00   0.00   0.00   0.00 -2331467.99
681.36 1650000.00   0.00   0.00   0.00   0.00 -2325346.35
681.46 1650000.00   0.00   0.00   0.00   0.00 -2319132.91
681.56 1650000.00   0.00   0.00   0.00   0.00 -2312827.89
681.66 1650000.00   0.00   0.00   0.00   0.00 -2306431.55
681.76 1650000.00   0.00   0.00   0.00   0.00 -2299944.14
681.86 1650000.00   0.00   0.00   0.00   0.00 -2293365.92
681.96 1650000.00   0.00   0.00   0.00   0.00 -2286697.14
682.06 1650000.00   0.00   0.00   0.00   0.00 -2279938.08
682.16 1650000.00   0.00   0.00   0.00   0.00 -2273088.99
682.26 1650000.00   0.00   0.00   0.00   0.00 -2266150.15
682.36 1650000.00   0.00   0.00   0.00   0.00 -2259121.83
682.46 1650000.00   0.00   0.00   0.00   0.00 -2252004.31
682.56 1650000.00   0.00   0.00   0.00   0.00 -2244797.87
682.66 1650000.00   0.00   0.00   0.00   0.00 -2237502.79
682.76 1650000.00   0.00   0.00   0.00   0.00 -2230119.37
682.86 1650000.00   0.00   0.00   0.00   0.00 -2222647.89
682.96 1650000.00   0.00   0.00   0.00   0.00 -2215088.64
683.06 1650000.00   0.00   0.00   0.00   0.00 -2207441.94
683.16 1650000.00   0.00   0.00   0.00   0.00 -2199708.08
683.26 1650000.00   0.00   0.00   0.00   0.00 -2191887.36
683.36 1650000.00   0.00   0.00   0.00   0.00 -2183980.09
683.46 1650000.00   0.00   0.00   0.00   0.00 -2175986.59
683.56 1650000.00   0.00   0.00   0.00   0.00 -2167907.17
683.66 1650000.00   0.00   0.00   0.00   0.00 -2159742.16
683.76 1650000.00   0.00   0.00   0.00   0.00 -2151491.86
683.86 1650000.00   0.00   0.00   0.00   0.00 -2143156.62
683.96 1650000.00   0.00   0.00   0.00   0.00 -2134736.75
684.06 1650000.00   0.00   0.00   0.00   0.00 -2126232.59
684.16 1650000.00   0.00   0.00   0.00   0.00 -2117644.48
684.26 1650000.00   0.00   0.00   0.00   0.00 -2108972.75
684.36 1650000.00   0.00   0.00   0.00   0.00 -2100217.75
684.46 1650000.00   0.00   0.00   0.00   0.00 -2091379.82
684.56 1650000.00   0.00   0.00   0.00   0.00 -2082459.32
684.66 1650000.00   0.00   0.00   0.00   0.00 -2073456.59
684.76 1650000.00   0.00   0.00   0.00   0.00 -2064371.99
684.86 1650000.00   0.00   0.00   0.00   0.00 -2055205.88
684.96 1650000.00   0.00   0.00   0.00   0.00 -2045958.62
685.06 1650000.00   0.00   0.00   0.00   0.00 -2036630.57
685.16 1650000.00   0.00   0.00   0.00   0.00 -2027222.11
685.26 1650000.00   0.00   0.00   0.00   0.00 -2017733.60
685.36 1650000.00   0.00   0.00   0.00   0.00 -2008165.43
685.46 1650000.00   0.00   0.00   0.00   0.00 -1998517.96
685.56 1650000.00   0.00   0.00   0.00   0.00 -1988791.58
685.66 1650000.00   0.00   0.00   0.00   0.00 -1978986.67
685.76 1650000.00   0.00   0.00   0.00   0.00 -1969103.63
685.86 1650000.00   0.00   0.00   0.00   0.00 -1959142.83
685.96 1650000.00   0.00   0.00   0.00   0.00 -1949104.68
686.06 1650000.00   0.00   0.00   0.00   0.00 -1938989.56
686.16 1650000.00   0.00   0.00   0.00   0.00 -1928797.89
686.26 1650000.00   0.00   0.00   0.00   0.00 -1918530.06
686.36 1650000.00   0.00   0.00   0.00   0.00 -1908186.47
686.46 1650000.00   0.00   0.00   0.00   0.00 -1897767.54
686.56 1650000.00   0.00   0.00   0.00   0.00 -1887273.68
686.66 1650000.00   0.00   0.00   0.00   0.00 -1876705.30
686.76 1650000.00   0.00   0.00   0.00   0.00 -1866062.81
686.86 1650000.00   0.00   0.00   0.00   0.00 -1855346.65
686.96 1650000.00   0.00   0.00   0.00   0.00 -1844557.23
687.06 1650000.00   0.00   0.00   0.00   0.00 -1833694.97
687.16 1650000.00   0.00   0.00   0.00   0.00 -1822760.32
687.26 1650000.00   0.00   0.00   0.00   0.00 -1811753.69
687.36 1650000.00   0.00   0.00   0.00   0.00 -1800675.52
687.46 1650000.00   0.00   0.00   0.00   0.00 -1789526.26
687.56 1650000.00   0.00   0.00   0.00   0.00 -1778306.33
687.66 1650000.00   0.00   0.00   0.00   0.00 -1767016.19
687.76 1650000.00   0.00   0.00   0.00   0.00 -1755656.28
687.86 1650000.00   0.00   0.00   0.00   0.00 -1744227.05
687.96 1650000.00   0.00   0.00   0.00   0.00 -1732728.94
688.06 1650000.00   0.00   0.00   0.00   0.00 -1721162.42
688.16 1650000.00   0.00   0.00   0.00   0.00 -1709527.94
688.26 1650000.00   0.00   0.00   0.00   0.00 -1697825.96
688.36 1650000.00   0.00   0.00   0.00   0.00 -1686056.94
688.46 1650000.00   0.00   0.00   0.00   0.00 -1674221.35
688.56 1650000.00   0.00   0.00   0.00   0.00 -1662319.65
688.66 1650000.00   0.00   0.00   0.00   0.00 -1650352.31
688.76 1650000.00   0.00   0.00   0.00   0.00 -1638319.82
688.86 1650000.00   0.00   0.00   0.00   0.00 -1626222.63
688.96 1650000.00   0.00   0.00   0.00   0.00 -1614061.23
689.06 1650000.00   0.00   0.00   0.00   0.00 -1601836.10
689.16 1650000.00   0.00   0.00   0.00   0.00 -1589547.72
689.26 1650000.00   0.00   0.00   0.00   0.00 -1577196.58
689.36 1650000.00   0.00   0.00   0.00   0.00 -1564783.16
689.46 1650000.00   0.00   0.00   0.00   0.00 -1552307.96
689.56 1650000.00   0.00   0.00   0.00   0.00 -1539771.46
689.66 1650000.00   0.00   0.00   0.00   0.00 -1527174.17
689.76 1650000.00   0.00   0.00   0.00   0.00 -1514516.57
689.86 1650000.00   0.00   0.00   0.00   0.00 -1501799.18
689.96 1650000.00   0.00   0.00   0.00   0.00 -1489022.49
690.06 1650000.00   0.00   0.00   0.00   0.00 -1476187.00
690.16 1650000.00   0.00   0.00   0.00   0.00 -1463293.23
690.26 1650000.00   0.00   0.00   0.00   0.00 -1450341.68
690.36 1650000.00   0.00   0.00   0.00   0.00 -1437332.86
690.46 1650000.00   0.00   0.00   0.00   0.00 -1424267.29
690.56 1650000.00   0.00   0.00   0.00   0.00 -1411145.48
690.66 1650000.00   0.00   0.00   0.00   0.00 -1397967.96
690.76 1650000.00   0.00   0.00   0.00   0.00 -1384735.23
690.86 1650000.00   0.00   0.00   0.00   0.00 -1371447.83
690.96 1650000.00   0.00   0.00   0.00   0.00 -1358106.28
691.06 1650000.00   0.00   0.00   0.00   0.00 -1344711.10
691.16 1650000.00   0.00   0.00   0.00   0.00 -1331262.83
691.26 1650000.00   0.00   0.00   0.00   0.00 -1317761.99
691.36 1650000.00   0.00   0.00   0.00   0.00 -1304209.12
691.46 1650000.00   0.00   0.00   0.00   0.00 -1290604.76
691.56 1650000.00   0.00   0.00   0.00   0.00 -1276949.43
691.66 1650000.00   0.00   0.00   0.00   0.00 -1263243.69
691.76 1650000.00   0.00   0.00   0.00   0.00 -1249488.06
691.86 1650000.00   0.00   0.00   0.00   0.00 -1235683.10
691.96 1650000.00   0.00   0.00   0.00   0.00 -1221829.35
692.06 1650000.00   0.00   0.00   0.00   0.00 -1207927.36
692.16 1650000.00   0.00   0.00   0.00   0.00 -1193977.67
692.26 1650000.00   0.00   0.00   0.00   0.00 -1179980.83
692.36 1650000.00   0.00   0.00   0.00   0.00 -1165937.41
692.46 1650000.00   0.00   0.00   0.00   0.00 -1151847.95
692.56 1650000.00   0.00   0.00   0.00   0.00 -1137713.01
692.66 1650000.00   0.00   0.00   0.00   0.00 -1123533.14
692.76 1650000.00   0.00   0.00   0.00   0.00 -1109308.91
692.86 1650000.00   0.00   0.00   0.00   0.00 -1095040.88
692.96 1650000.00   0.00   0.00   0.00   0.00 -1080729.62
693.06 1650000.00   0.00   0.00   0.00   0.00 -1066375.68
693.16 1650000.00   0.00   0.00   0.00   0.00 -1051979.64
693.26 1650000.00   0.00   0.00   0.00   0.00 -1037542.06
693.36 1650000.00   0.00   0.00   0.00   0.00 -1023063.51
693.46 1650000.00   0.00   0.00   0.00   0.00 -1008544.56
693.56 1650000.00   0.00   0.00   0.00   0.00 -993985.80
693.66 1650000.00   0.00   0.00   0.00   0.00 -979387.78
693.76 1650000.00   0.00   0.00   0.00   0.00 -964751.10
693.86 1650000.00   0.00   0.00   0.00   0.00 -950076.32
693.96 1650000.00   0.00   0.00   0.00   0.00 -935364.03
694.06 1650000.00   0.00   0.00   0.00   0.00 -920614.80
694.16 1650000.00   0.00   0.00   0.00   0.00 -905829.23
694.26 1650000.00   0.00   0.00   0.00   0.00 -891007.89
694.36 1650000.00   0.00   0.00   0.00   0.00 -876151.37
694.46 1650000.00   0.00   0.00   0.00   0.00 -861260.25
694.56 1650000.00   0.00   0.00   0.00   0.00 -846335.13
694.66 1650000.00   0.00   0.00   0.00   0.00 -831376.58
694.76 1650000.00   0.00   0.00   0.00   0.00 -816385.22
694.86 1650000.00   0.00   0.00   0.00   0.00 -801361.61
694.96 1650000.00   0.00   0.00   0.00   0.00 -786306.37
695.06 1650000.00   0.00   0.00   0.00   0.00 -771220.08
695.16 1650000.00   0.00   0.00   0.00   0.00 -756103.33
695.26 1650000.00   0.00   0.00   0.00   0.00 -740956.74
695.36 1650000.00   0.00   0.00   0.00   0.00 -725780.88
695.46 1650000.00   0.00   0.00   0.00   0.00 -710576.37
695.56 1650000.00   0.00   0.00   0.00   0.00 -695343.80
695.66 1650000.00   0.00   0.00   0.00   0.00 -680083.78
695.76 1650000.00   0.00   0.00   0.00   0.00 -664796.90
695.86 1650000.00   0.00   0.00   0.00   0.00 -649483.77
695.96 1650000.00   0.00   0.00   0.00   0.00 -634145.00
696.06 1650000.00   0.00   0.00   0.00   0.00 -618781.19
696.16 1650000.00   0.00   0.00   0.00   0.00 -603392.95
696.26 1650000.00   0.00   0.00   0.00   0.00 -587980.88
696.36 1650000.00   0.00   0.00   0.00   0.00 -572545.59
696.46 1650000.00   0.00   0.00   0.00   0.00 -557087.70
696.56 1650000.00   0.00   0.00   0.00   0.00 -541607.81
696.66 1650000.00   0.00   0.00   0.00   0.00 -526106.54
696.76 1650000.00   0.00   0.00   0.00   0.00 -510584.49
696.86 1650000.00   0.00   0.00   0.00   0.00 -495042.29
696.96 1650000.00   0.00   0.00   0.00   0.00 -479480.53
697.06 1650000.00   0.00   0.00   0.00   0.00 -463899.85
697.16 1650000.00   0.00   0.00   0.00   0.00 -448300.85
697.26 1650000.00   0.00   0.00   0.00   0.00 -432684.14
697.36 1650000.00   0.00   0.00   0.00   0.00 -417050.35
697.46 1650000.00   0.00   0.00   0.00   0.00 -401400.10
697.56 1650000.00   0.00   0.00   0.00   0.00 -385733.99
697.66 1650000.00   0.00   0.00   0.00   0.00 -370052.66
697.76 1650000.00   0.00   0.00   0.00   0.00 -354356.71
697.86 1650000.00   0.00   0.00   0.00   0.00 -338646.77
697.96 1650000.00   0.00   0.00   0.00   0.00 -322923.46
698.06 1650000.00   0.00   0.00   0.00   0.00 -307187.40
698.16 1650000.00   0.00   0.00   0.00   0.00 -291439.21
698.26 1650000.00   0.00   0.00   0.00   0.00 -275679.51
698.36 1650000.00   0.00   0.00   0.00   0.00 -259908.93
698.46 1650000.00   0.00   0.00   0.00   0.00 -244128.09
698.56 1650000.00   0.00   0.00   0.00   0.00 -228337.60
698.66 1650000.00   0.00   0.00   0.00   0.00 -212538.10
698.76 1650000.00   0.00   0.00   0.00   0.00 -196730.21
698.86 1650000.00   0.00   0.00   0.00   0.00 -180914.55
698.96 1650000.00   0.00   0.00   0.00   0.00 -165091.75
699.06 1650000.00   0.00   0.00   0.00   0.00 -149262.42
699.16 1650000.00   0.00   0.00   0.00   0.00 -133427.21
699.26 1650000.00   0.00   0.00   0.00   0.00 -117586.72
699.36 1650000.00   0.00   0.00   0.00   0.00 -101741.60
699.46 1650000.00   0.00   0.00   0.00   0.00 -85892.45
699.56 1650000.00   0.00   0.00   0.00   0.00 -70039.92
699.66 1650000.00   0.00   0.00   0.00   0.00 -54184.62
699.76 1650000.00   0.00   0.00   0.00   0.00 -38327.18
699.86 1650000.00   0.00   0.00   0.00   0.00 -22468.22
699.96 1650000.00   0.00   0.00   0.00   0.00 -6608.38
700.06 1650000.00   0.00   0.00   0.00   0.00 9251.72
700.16 1650000.00   0.00   0.00   0.00   0.00 25111.46
700.26 1650000.00   0.00   0.00   0.00   0.00 40970.20
700.36 1650000.00   0.00   0.00   0.00   0.00 56827.33
700.46 1650000.00   0.00   0.00   0.00   0.00 72682.22
700.56 1650000.00   0.00   0.00   0.00   0.00 88534.23
700.66 1650000.00   0.00   0.00   0.00   0.00 104382.75
700.76 1650000.00   0.00   0.00   0.00   0.00 120227.14
700.86 1650000.00   0.00   0.00   0.00   0.00 136066.79
700.96 1650000.00   0.00   0.00   0.00   0.00 151901.07
701.06 1650000.00   0.00   0.00   0.00   0.00 167729.35
701.16 1650000.00   0.00   0.00   0.00   0.00 183551.01
701.26 1650000.00   0.00   0.00   0.00   0.00 199365.41
701.36 1650000.00   0.00   0.00   0.00   0.00 215171.95
701.46 1650000.00   0.00   0.00   0.00   0.00 230969.99
701.56 1650000.00   0.00   0.00   0.00   0.00 246758.91
701.66 1650000.00   0.00   0.00   0.00   0.00 262538.09
701.76 1650000.00   0.00   0.00   0.00   0.00 278306.90
701.86 1650000.00   0.00   0.00   0.00   0.00 294064.73
701.96 1650000.00   0.00   0.00   0.00   0.00 309810.94
702.06 1650000.00   0.00   0.00   0.00   0.00 325544.92
702.16 1650000.00   0.00   0.00   0.00   0.00 341266.04
702.26 1650000.00   0.00   0.00   0.00   0.00 356973.69
702.36 1650000.00   0.00   0.00   0.00   0.00 372667.25
702.46 1650000.00   0.00   0.00   0.00   0.00 388346.09
702.56 1650000.00   0.00   0.00   0.00   0.00 404009.59
702.66 1650000.00   0.00   0.00   0.00   0.00 419657.15
702.76 1650000.00   0.00   0.00   0.00   0.00 435288.13
702.86 1650000.00   0.00   0.00   0.00   0.00 450901.93
702.96 1650000.00   0.00   0.00   0.00   0.00 466497.92
703.06 1650000.00   0.00   0.00   0.00   0.00 482075.49
703.16 1650000.00   0.00   0.00   0.00   0.00 497634.03
703.26 1650000.00   0.00   0.00   0.00   0.00 513172.92
703.36 1650000.00   0.00   0.00   0.00   0.00 528691.55
703.46 1650000.00   0.00   0.00   0.00   0.00 544189.30
703.56 1650000.00   0.00   0.00   0.00   0.00 559665.56
703.66 1650000.00   0.00   0.00   0.00   0.00 575119.73
703.76 1650000.00   0.00   0.00   0.00   0.00 590551.19
703.86 1650000.00   0.00   0.00   0.00   0.00 605959.32
703.96 1650000.00   0.00   0.00   0.00   0.00 621343.54
704.06 1650000.00   0.00   0.00   0.00   0.00 636703.22
704.16 1650000.00   0.00   0.00   0.00   0.00 652037.76
704.26 1650000.00   0.00   0.00   0.00   0.00 667346.55
704.36 1650000.00   0.00   0.00   0.00   0.00 682629.00
704.46 1650000.00   0.00   0.00   0.00   0.00 697884.49
704.56 1650000.00   0.00   0.00   0.00   0.00 713112.42
704.66 1650000.00   0.00   0.00   0.00   0.00 728312.20
704.76 1650000.00   0.00   0.00   0.00   0.00 743483.22
704.86 1650000.00   0.00   0.00   0.00   0.00 758624.88
704.96 1650000.00   0.00   0.00   0.00   0.00 773736.59
705.06 1650000.00   0.00   0.00   0.00   0.00 788817.75
705.16 1650000.00   0.00   0.00   0.00   0.00 803867.76
705.26 1650000.00   0.00   0.00   0.00   0.00 818886.03
705.36 1650000.00   0.00   0.00   0.00   0.00 833871.97
705.46 1650000.00   0.00   0.00   0.00   0.00 848824.98
705.56 1650000.00   0.00   0.00   0.00   0.00 863744.48
705.66 1650000.00   0.00   0.00   0.00   0.00 878629.87
705.76 1650000.00   0.00   0.00   0.00   0.00 893480.57
705.86 1650000.00   0.00   0.00   0.00   0.00 908295.99
705.96 1650000.00   0.00   0.00   0.00   0.00 923075.55
706.06 1650000.00   0.00   0.00   0.00   0.00 937818.66
706.16 1650000.00   0.00   0.00   0.00   0.00 952524.74
706.26 1650000.00   0.00   0.00   0.00   0.00 967193.21
706.36 1650000.00   0.00   0.00   0.00   0.00 981823.49
706.46 1650000.00   0.00   0.00   0.00   0.00 996415.00
706.56 1650000.00   0.00   0.00   0.00   0.00 1010967.17
706.66 1650000.00   0.00   0.00   0.00   0.00 1025479.42
706.76 1650000.00   0.00   0.00   0.00   0.00 1039951.18
706.86 1650000.00   0.00   0.00   0.00   0.00 1054381.88
706.96 1650000.00   0.00   0.00   0.00   0.00 1068770.94
707.06 1650000.00   0.00   0.00   0.00   0.00 1083117.81
707.16 1650000.00   0.00   0.00   0.00   0.00 1097421.91
707.26 1650000.00   0.00   0.00   0.00   0.00 1111682.67
707.36 1650000.00   0.00   0.00   0.00   0.00 1125899.55
707.46 1650000.00   0.00   0.00   0.00   0.00 1140071.96
707.56 1650000.00   0.00   0.00   0.00   0.00 1154199.36
707.66 1650000.00   0.00   0.00   0.00   0.00 1168281.19
707.76 1650000.00   0.00   0.00   0.00   0.00 1182316.89
707.86 1650000.00   0.00   0.00   0.00   0.00 1196305.90
707.96 1650000.00   0.00   0.00   0.00   0.00 1210247.68
708.06 1650000.00   0.00   0.00   0.00   0.00 1224141.68
708.16 1650000.00   0.00   0.00   0.00   0.00 1237987.33
708.26 1650000.00   0.00   0.00   0.00   0.00 1251784.11
708.36 1650000.00   0.00   0.00   0.00   0.00 1265531.46
708.46 1650000.00   0.00   0.00   0.00   0.00 1279228.84
708.56 1650000.00   0.00   0.00   0.00   0.00 1292875.70
708.66 1650000.00   0.00   0.00   0.00   0.00 1306471.53
708.76 1650000.00   0.00   0.00   0.00   0.00 1320015.76
708.86 1650000.00   0.00   0.00   0.00   0.00 1333507.87
708.96 1650000.00   0.00   0.00   0.00   0.00 1346947.33
709.06 1650000.00   0.00   0.00   0.00   0.00 1360333.61
709.16 1650000.00   0.00   0.00   0.00   0.00 1373666.17
709.26 1650000.00   0.00   0.00   0.00   0.00 1386944.50
709.36 1650000.00   0.00   0.00   0.00   0.00 1400168.06
709.46 1650000.00   0.00   0.00   0.00   0.00 1413336.33
709.56 1650000.00   0.00   0.00   0.00   0.00 1426448.81
709.66 1650000.00   0.00   0.00   0.00   0.00 1439504.95
709.76 1650000.00   0.00   0.00   0.00   0.00 1452504.26
709.86 1650000.00   0.00   0.00   0.00   0.00 1465446.22
709.96 1650000.00   0.00   0.00   0.00   0.00 1478330.31
710.06 1650000.00   0.00   0.00   0.00   0.00 1491156.03
710.16 1650000.00   0.00   0.00   0.00   0.00 1503922.88
710.26 1650000.00   0.00   0.00   0.00   0.00 1516630.34
710.36 1650000.00   0.00   0.00   0.00   0.00 1529277.92
710.46 1650000.00   0.00   0.00   0.00   0.00 1541865.11
710.56 1650000.00   0.00   0.00   0.00   0.00 1554391.43
710.66 1650000.00   0.00   0.00   0.00   0.00 1566856.37
710.76 1650000.00   0.00   0.00   0.00   0.00 1579259.44
710.86 1650000.00   0.00   0.00   0.00   0.00 1591600.15
710.96 1650000.00   0.00   0.00   0.00   0.00 1603878.02
711.06 1650000.00   0.00   0.00   0.00   0.00 1616092.57
711.16 1650000.00   0.00   0.00   0.00   0.00 1628243.30
711.26 1650000.00   0.00   0.00   0.00   0.00 1640329.74
711.36 1650000.00   0.00   0.00   0.00   0.00 1652351.41
711.46 1650000.00   0.00   0.00   0.00   0.00 1664307.84
711.56 1650000.00   0.00   0.00   0.00   0.00 1676198.55
711.66 1650000.00   0.00   0.00   0.00   0.00 1688023.08
711.76 1650000.00   0.00   0.00   0.00   0.00 1699780.96
711.86 1650000.00   0.00   0.00   0.00   0.00 1711471.72
711.96 1650000.00   0.00   0.00   0.00   0.00 1723094.91
712.06 1650000.00   0.00   0.00   0.00   0.00 1734650.06
712.16 1650000.00   0.00   0.00   0.00   0.00 1746136.71
712.26 1650000.00   0.00   0.00   0.00   0.00 1757554.42
712.36 1650000.00   0.00   0.00   0.00   0.00 1768902.74
712.46 1650000.00   0.00   0.00   0.00   0.00 1780181.21
712.56 1650000.00   0.00   0.00   0.00   0.00 1791389.38
712.66 1650000.00   0.00   0.00   0.00   0.00 1802526.83
712.76 1650000.00   0.00   0.00   0.00   0.00 1813593.10
712.86 1650000.00   0.00   0.00   0.00   0.00 1824587.77
712.96 1650000.00   0.00   0.00   0.00   0.00 1835510.39
713.06 1650000.00   0.00   0.00   0.00   0.00 1846360.53
713.16 1650000.00   0.00   0.00   0.00   0.00 1857137.78
713.26 1650000.00   0.00   0.00   0.00   0.00 1867841.69
713.36 1650000.00   0.00   0.00   0.00   0.00 1878471.85
713.46 1650000.00   0.00   0.00   0.00   0.00 1889027.84
713.56 1650000.00   0.00   0.00   0.00   0.00 1899509.24
713.66 1650000.00   0.00   0.00   0.00   0.00 1909915.65
713.76 1650000.00   0.00   0.00   0.00   0.00 1920246.63
713.86 1650000.00   0.00   0.00   0.00   0.00 1930501.80
713.96 1650000.00   0.00   0.00   0.00   0.00 1940680.74
714.06 1650000.00   0.00   0.00   0.00   0.00 1950783.06
714.16 1650000.00   0.00   0.00   0.00   0.00 1960808.34
714.26 1650000.00   0.00   0.00   0.00   0.00 1970756.21
714.36 1650000.00   0.00   0.00   0.00   0.00 1980626.26
714.46 1650000.00   0.00   0.00   0.00   0.00 1990418.11
714.56 1650000.00   0.00   0.00   0.00   0.00 2000131.36
714.66 1650000.00   0.00   0.00   0.00   0.00 2009765.64
714.76 1650000.00   0.00   0.00   0.00   0.00 2019320.56
714.86 1650000.00   0.00   0.00   0.00   0.00 2028795.75
714.96 1650000.00   0.00   0.00   0.00   0.00 2038190.84
715.06 1650000.00   0.00   0.00   0.00   0.00 2047505.45
715.16 1650000.00   0.00   0.00   0.00   0.00 2056739.21
715.26 1650000.00   0.00   0.00   0.00   0.00 2065891.76
715.36 1650000.00   0.00   0.00   0.00   0.00 2074962.74
715.46 1650000.00   0.00   0.00   0.00   0.00 2083951.79
715.56 1650000.00   0.00   0.00   0.00   0.00 2092858.56
715.66 1650000.00   0.00   0.00   0.00   0.00 2101682.69
715.76 1650000.00   0.00   0.00   0.00   0.00 2110423.83
715.86 1650000.00   0.00   0.00   0.00   0.00 2119081.64
715.96 1650000.00   0.00   0.00   0.00   0.00 2127655.79
