# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
781.07 1650000.00   0.00   0.00   0.00   0.00 -937177.44
781.17 1650000.00   0.00   0.00   0.00   0.00 -934799.45
781.27 1650000.00   0.00   0.00   0.00   0.00 -932384.55
781.37 1650000.00   0.00   0.00   0.00   0.00 -929932.83
781.47 1650000.00   0.00   0.00   0.00   0.00 -927444.39
781.57 1650000.00   0.00   0.00   0.00   0.00 -924919.34
781.67 1650000.00   0.00   0.00   0.00   0.00 -922357.76
781.77 1650000.00   0.00   0.00   0.00   0.00 -919759.77
781.87 1650000.00   0.00   0.00   0.00   0.00 -917125.46
781.97 1650000.00   0.00   0.00   0.00   0.00 -914454.93
782.07 1650000.00   0.00   0.00   0.00   0.00 -911748.30
782.17 1650000.00   0.00   0.00   0.00   0.00 -909005.67
782.27 1650000.00   0.00   0.00   0.00   0.00 -906227.15
782.37 1650000.00   0.00   0.00   0.00   0.00 -903412.84
782.47 1650000.00   0.00   0.00   0.00   0.00 -900562.86
782.57 1650000.00   0.00   0.00   0.00   0.00 -897677.33
782.67 1650000.00   0.00   0.00   0.00   0.00 -894756.35
782.77 1650000.00   0.00   0.00   0.00   0.00 -891800.04
782.87 1650000.00   0.00   0.00   0.00   0.00 -888808.52
782.97 1650000.00   0.00   0.00   0.00   0.00 -885781.90
783.07 1650000.00   0.00   0.00   0.00   0.00 -882720.31
783.17 1650000.00   0.00   0.00   0.00   0.00 -879623.87
783.27 1650000.00   0.00   0.00   0.00   0.00 -876492.69
783.37 1650000.00   0.00   0.00   0.00   0.00 -873326.90
783.47 1650000.00   0.00   0.00   0.00   0.00 -870126.63
783.57 1650000.00   0.00   0.00   0.00   0.00 -866892.01
783.67 1650000.00   0.00   0.00   0.00   0.00 -863623.15
783.77 1650000.00   0.00   0.00   0.00   0.00 -860320.20
783.87 1650000.00   0.00   0.00   0.00   0.00 -856983.28
783.97 1650000.00   0.00   0.00   0.00   0.00 -853612.51
784.07 1650000.00   0.00   0.00   0.00   0.00 -850208.05
784.17 1650000.00   0.00   0.00   0.00   0.00 -846770.01
784.27 1650000.00   0.00   0.00   0.00   0.00 -843298.54
784.37 1650000.00   0.00   0.00   0.00   0.00 -839793.77
784.47 1650000.00   0.00   0.00   0.00   0.00 -836255.84
784.57 1650000.00   0.00   0.00   0.00   0.00 -832684.89
784.67 1650000.00   0.00   0.00   0.00   0.00 -829081.06
784.77 1650000.00   0.00   0.00   0.00   0.00 -825444.50
784.87 1650000.00   0.00   0.00   0.00   0.00 -821775.35
784.97 1650000.00   0.00   0.00   0.00   0.00 -818073.74
785.07 1650000.00   0.00   0.00   0.00   0.00 -814339.84
785.17 1650000.00   0.00   0.00   0.00   0.00 -810573.78
785.27 1650000.00   0.00   0.00   0.00   0.00 -806775.72
785.37 1650000.00   0.00   0.00   0.00   0.00 -802945.80
785.47 1650000.00   0.00   0.00   0.00   0.00 -799084.17
785.57 1650000.00   0.00   0.00   0.00   0.00 -795191.00
785.67 1650000.00   0.00   0.00   0.00   0.00 -791266.43
785.77 1650000.00   0.00   0.00   0.00   0.00 -787310.61
785.87 1650000.00   0.00   0.00   0.00   0.00 -783323.71
785.97 1650000.00   0.00   0.00   0.00   0.00 -779305.87
786.07 1650000.00   0.00   0.00   0.00   0.00 -775257.27
786.17 1650000.00   0.00   0.00   0.00   0.00 -771178.06
786.27 1650000.00   0.00   0.00   0.00   0.00 -767068.39
786.37 1650000.00   0.00   0.00   0.00   0.00 -762928.44
786.47 1650000.00   0.00   0.00   0.00   0.00 -758758.36
786.57 1650000.00   0.00   0.00   0.00   0.00 -754558.33
786.67 1650000.00   0.00   0.00   0.00   0.00 -750328.50
786.77 1650000.00   0.00   0.00   0.00   0.00 -746069.04
786.87 1650000.00   0.00   0.00   0.00   0.00 -741780.13
786.97 1650000.00   0.00   0.00   0.00   0.00 -737461.93
787.07 1650000.00   0.00   0.00   0.00   0.00 -733114.60
787.17 1650000.00   0.00   0.00   0.00   0.00 -728738.34
787.27 1650000.00   0.00   0.00   0.00   0.00 -724333.29
787.37 1650000.00   0.00   0.00   0.00   0.00 -719899.65
787.47 1650000.00   0.00   0.00   0.00   0.00 -715437.58
787.57 1650000.00   0.00   0.00   0.00   0.00 -710947.26
787.67 1650000.00   0.00   0.00   0.00   0.00 -706428.88
787.77 1650000.00   0.00   0.00   0.00   0.00 -701882.59
787.87 1650000.00   0.00   0.00   0.00   0.00 -697308.60
787.97 1650000.00   0.00   0.00   0.00   0.00 -692707.07
788.07 1650000.00   0.00   0.00   0.00   0.00 -688078.19
788.17 1650000.00   0.00   0.00   0.00   0.00 -683422.14
788.27 1650000.00   0.00   0.00   0.00   0.00 -678739.11
788.37 1650000.00   0.00   0.00   0.00   0.00 -674029.27
788.47 1650000.00   0.00   0.00   0.00   0.00 -669292.82
788.57 1650000.00   0.00   0.00   0.00   0.00 -664529.95
788.67 1650000.00   0.00   0.00   0.00   0.00 -659740.84
788.77 1650000.00   0.00   0.00   0.00   0.00 -654925.67
788.87 1650000.00   0.00   0.00   0.00   0.00 -650084.65
788.97 1650000.00   0.00   0.00   0.00   0.00 -645217.96
789.07 1650000.00   0.00   0.00   0.00   0.00 -640325.79
789.17 1650000.00   0.00   0.00   0.00   0.00 -635408.34
789.27 1650000.00   0.00   0.00   0.00   0.00 -630465.80
789.37 1650000.00   0.00   0.00   0.00   0.00 -625498.36
789.47 1650000.00   0.00   0.00   0.00   0.00 -620506.23
789.57 1650000.00   0.00   0.00   0.00   0.00 -615489.60
789.67 1650000.00   0.00   0.00   0.00   0.00 -610448.67
789.77 1650000.00   0.00   0.00   0.00   0.00 -605383.63
789.87 1650000.00   0.00   0.00   0.00   0.00 -600294.69
789.97 1650000.00   0.00   0.00   0.00   0.00 -595182.04
790.07 1650000.00   0.00   0.00   0.00   0.00 -590045.90
790.17 1650000.00   0.00   0.00   0.00   0.00 -584886.45
790.27 1650000.00   0.00   0.00   0.00   0.00 -579703.92
790.37 1650000.00   0.00   0.00   0.00   0.00 -574498.49
790.47 1650000.00   0.00   0.00   0.00   0.00 -569270.38
790.57 1650000.00   0.00   0.00   0.00   0.00 -564019.79
790.67 1650000.00   0.00   0.00   0.00   0.00 -558746.93
790.77 1650000.00   0.00   0.00   0.00   0.00 -553452.01
790.87 1650000.00   0.00   0.00   0.00   0.00 -548135.24
790.97 1650000.00   0.00   0.00   0.00   0.00 -542796.82
791.07 1650000.00   0.00   0.00   0.00   0.00 -537436.97
791.17 1650000.00   0.00   0.00   0.00   0.00 -532055.90
791.27 1650000.00   0.00   0.00   0.00   0.00 -526653.83
791.37 1650000.00   0.00   0.00   0.00   0.00 -521230.95
791.47 1650000.00   0.00   0.00   0.00   0.00 -515787.50
791.57 1650000.00   0.00   0.00   0.00   0.00 -510323.68
791.67 1650000.00   0.00   0.00   0.00   0.00 -504839.71
791.77 1650000.00   0.00   0.00   0.00   0.00 -499335.81
791.87 1650000.00   0.00   0.00   0.00   0.00 -493812.19
791.97 1650000.00   0.00   0.00   0.00   0.00 -488269.07
792.07 1650000.00   0.00   0.00   0.00   0.00 -482706.68
792.17 1650000.00   0.00   0.00   0.00   0.00 -477125.22
792.27 1650000.00   0.00   0.00   0.00   0.00 -471524.93
792.37 1650000.00   0.00   0.00   0.00   0.00 -465906.02
792.47 1650000.00   0.00   0.00   0.00   0.00 -460268.71
792.57 1650000.00   0.00   0.00   0.00   0.00 -454613.22
792.67 1650000.00   0.00   0.00   0.00   0.00 -448939.79
792.77 1650000.00   0.00   0.00   0.00   0.00 -443248.63
792.87 1650000.00   0.00   0.00   0.00   0.00 -437539.97
792.97 1650000.00   0.00   0.00   0.00   0.00 -431814.03
793.07 1650000.00   0.00   0.00   0.00   0.00 -426071.04
793.17 1650000.00   0.00   0.00   0.00   0.00 -420311.23
793.27 1650000.00   0.00   0.00   0.00   0.00 -414534.83
793.37 1650000.00   0.00   0.00   0.00   0.00 -408742.05
793.47 1650000.00   0.00   0.00   0.00   0.00 -402933.14
793.57 1650000.00   0.00   0.00   0.00   0.00 -397108.31
793.67 1650000.00   0.00   0.00   0.00   0.00 -391267.81
793.77 1650000.00   0.00   0.00   0.00   0.00 -385411.86
793.87 1650000.00   0.00   0.00   0.00   0.00 -379540.69
793.97 1650000.00   0.00   0.00   0.00   0.00 -373654.53
794.07 1650000.00   0.00   0.00   0.00   0.00 -367753.62
794.17 1650000.00   0.00   0.00   0.00   0.00 -361838.19
794.27 1650000.00   0.00   0.00   0.00   0.00 -355908.47
794.37 1650000.00   0.00   0.00   0.00   0.00 -349964.70
794.47 1650000.00   0.00   0.00   0.00   0.00 -344007.11
794.57 1650000.00   0.00   0.00   0.00   0.00 -338035.94
794.67 1650000.00   0.00   0.00   0.00   0.00 -332051.42
794.77 1650000.00   0.00   0.00   0.00   0.00 -326053.79
794.87 1650000.00   0.00   0.00   0.00   0.00 -320043.28
794.97 1650000.00   0.00   0.00   0.00   0.00 -314020.14
795.07 1650000.00   0.00   0.00   0.00   0.00 -307984.60
795.17 1650000.00   0.00   0.00   0.00   0.00 -301936.90
795.27 1650000.00   0.00   0.00   0.00   0.00 -295877.28
795.37 1650000.00   0.00   0.00   0.00   0.00 -289805.97
795.47 1650000.00   0.00   0.00   0.00   0.00 -283723.22
795.57 1650000.00   0.00   0.00   0.00   0.00 -277629.27
795.67 1650000.00   0.00   0.00   0.00   0.00 -271524.36
795.77 1650000.00   0.00   0.00   0.00   0.00 -265408.72
795.87 1650000.00   0.00   0.00   0.00   0.00 -259282.61
795.97 1650000.00   0.00   0.00   0.00   0.00 -253146.25
796.07 1650000.00   0.00   0.00   0.00   0.00 -246999.90
796.17 1650000.00   0.00   0.00   0.00   0.00 -240843.80
796.27 1650000.00   0.00   0.00   0.00   0.00 -234678.19
796.37 1650000.00   0.00   0.00   0.00   0.00 -228503.32
796.47 1650000.00   0.00   0.00   0.00   0.00 -222319.42
796.57 1650000.00   0.00   0.00   0.00   0.00 -216126.74
796.67 1650000.00   0.00   0.00   0.00   0.00 -209925.53
796.77 1650000.00   0.00   0.00   0.00   0.00 -203716.03
796.87 1650000.00   0.00   0.00   0.00   0.00 -197498.49
796.97 1650000.00   0.00   0.00   0.00   0.00 -191273.14
797.07 1650000.00   0.00   0.00   0.00   0.00 -185040.25
797.17 1650000.00   0.00   0.00   0.00   0.00 -178800.05
797.27 1650000.00   0.00   0.00   0.00   0.00 -172552.79
797.37 1650000.00   0.00   0.00   0.00   0.00 -166298.71
797.47 1650000.00   0.00   0.00   0.00   0.00 -160038.07
797.57 1650000.00   0.00   0.00   0.00   0.00 -153771.12
797.67 1650000.00   0.00   0.00   0.00   0.00 -147498.08
797.77 1650000.00   0.00   0.00   0.00   0.00 -141219.23
797.87 1650000.00   0.00   0.00   0.00   0.00 -134934.80
797.97 1650000.00   0.00   0.00   0.00   0.00 -128645.04
798.07 1650000.00   0.00   0.00   0.00   0.00 -122350.20
798.17 1650000.00   0.00   0.00   0.00   0.00 -116050.53
798.27 1650000.00   0.00   0.00   0.00   0.00 -109746.28
798.37 1650000.00   0.00   0.00   0.00   0.00 -103437.70
798.47 1650000.00   0.00   0.00   0.00   0.00 -97125.03
798.57 1650000.00   0.00   0.00   0.00   0.00 -90808.53
798.67 1650000.00   0.00   0.00   0.00   0.00 -84488.44
798.77 1650000.00   0.00   0.00   0.00   0.00 -78165.01
798.87 1650000.00   0.00   0.00   0.00   0.00 -71838.50
798.97 1650000.00   0.00   0.00   0.00   0.00 -65509.15
799.07 1650000.00   0.00   0.00   0.00   0.00 -59177.22
799.17 1650000.00   0.00   0.00   0.00   0.00 -52842.94
799.27 1650000.00   0.00   0.00   0.00   0.00 -46506.59
799.37 1650000.00   0.00   0.00   0.00   0.00 -40168.39
799.47 1650000.00   0.00   0.00   0.00   0.00 -33828.61
799.57 1650000.00   0.00   0.00   0.00   0.00 -27487.50
799.67 1650000.00   0.00   0.00   0.00   0.00 -21145.29
799.77 1650000.00   0.00   0.00   0.00   0.00 -14802.26
799.87 1650000.00   0.00   0.00   0.00   0.00 -8458.64
799.97 1650000.00   0.00   0.00   0.00   0.00 -2114.68
800.07 1650000.00   0.00   0.00   0.00   0.00 4229.36
800.17 1650000.00   0.00   0.00   0.00   0.00 10573.23
800.27 1650000.00   0.00   0.00   0.00   0.00 16916.68
800.37 1650000.00   0.00   0.00   0.00   0.00 23259.47
800.47 1650000.00   0.00   0.00   0.00   0.00 29601.33
800.57 1650000.00   0.00   0.00   0.00   0.00 35942.03
800.67 1650000.00   0.00   0.00   0.00   0.00 42281.31
800.77 1650000.00   0.00   0.00   0.00   0.00 48618.92
800.87 1650000.00   0.00   0.00   0.00   0.00 54954.61
800.97 1650000.00   0.00   0.00   0.00   0.00 61288.13
801.07 1650000.00   0.00   0.00   0.00   0.00 67619.23
801.17 1650000.00   0.00   0.00   0.00   0.00 73947.66
801.27 1650000.00   0.00   0.00   0.00   0.00 80273.17
801.37 1650000.00   0.00   0.00   0.00   0.00 86595.52
801.47 1650000.00   0.00   0.00   0.00   0.00 92914.44
801.57 1650000.00   0.00   0.00   0.00   0.00 99229.69
801.67 1650000.00   0.00   0.00   0.00   0.00 105541.03
801.77 1650000.00   0.00   0.00   0.00   0.00 111848.19
801.87 1650000.00   0.00   0.00   0.00   0.00 118150.94
801.97 1650000.00   0.00   0.00   0.00   0.00 124449.03
802.07 1650000.00   0.00   0.00   0.00   0.00 130742.20
802.17 1650000.00   0.00   0.00   0.00   0.00 137030.21
802.27 1650000.00   0.00   0.00   0.00   0.00 143312.81
802.37 1650000.00   0.00   0.00   0.00   0.00 149589.75
802.47 1650000.00   0.00   0.00   0.00   0.00 155860.79
802.57 1650000.00   0.00   0.00   0.00   0.00 162125.67
802.67 1650000.00   0.00   0.00   0.00   0.00 168384.15
802.77 1650000.00   0.00   0.00   0.00   0.00 174635.98
802.87 1650000.00   0.00   0.00   0.00   0.00 180880.91
802.97 1650000.00   0.00   0.00   0.00   0.00 187118.70
803.07 1650000.00   0.00   0.00   0.00   0.00 193349.11
803.17 1650000.00   0.00   0.00   0.00   0.00 199571.88
803.27 1650000.00   0.00   0.00   0.00   0.00 205786.77
803.37 1650000.00   0.00   0.00   0.00   0.00 211993.53
803.47 1650000.00   0.00   0.00   0.00   0.00 218191.93
803.57 1650000.00   0.00   0.00   0.00   0.00 224381.70
803.67 1650000.00   0.00   0.00   0.00   0.00 230562.62
803.77 1650000.00   0.00   0.00   0.00   0.00 236734.44
803.87 1650000.00   0.00   0.00   0.00   0.00 242896.91
803.97 1650000.00   0.00   0.00   0.00   0.00 249049.78
804.07 1650000.00   0.00   0.00   0.00   0.00 255192.83
804.17 1650000.00   0.00   0.00   0.00   0.00 261325.79
804.27 1650000.00   0.00   0.00   0.00   0.00 267448.44
804.37 1650000.00   0.00   0.00   0.00   0.00 273560.53
804.47 1650000.00   0.00   0.00   0.00   0.00 279661.82
804.57 1650000.00   0.00   0.00   0.00   0.00 285752.06
804.67 1650000.00   0.00   0.00   0.00   0.00 291831.02
804.77 1650000.00   0.00   0.00   0.00   0.00 297898.46
804.87 1650000.00   0.00   0.00   0.00   0.00 303954.14
804.97 1650000.00   0.00   0.00   0.00   0.00 309997.81
805.07 1650000.00   0.00   0.00   0.00   0.00 316029.25
805.17 1650000.00   0.00   0.00   0.00   0.00 322048.20
805.27 1650000.00   0.00   0.00   0.00   0.00 328054.44
805.37 1650000.00   0.00   0.00   0.00   0.00 334047.73
805.47 1650000.00   0.00   0.00   0.00   0.00 340027.83
805.57 1650000.00   0.00   0.00   0.00   0.00 345994.50
805.67 1650000.00   0.00   0.00   0.00   0.00 351947.51
805.77 1650000.00   0.00   0.00   0.00   0.00 357886.62
805.87 1650000.00   0.00   0.00   0.00   0.00 363811.60
805.97 1650000.00   0.00   0.00   0.00   0.00 369722.22
806.07 1650000.00   0.00   0.00   0.00   0.00 375618.23
806.17 1650000.00   0.00   0.00   0.00   0.00 381499.42
806.27 1650000.00   0.00   0.00   0.00   0.00 387365.55
806.37 1650000.00   0.00   0.00   0.00   0.00 393216.37
806.47 1650000.00   0.00   0.00   0.00   0.00 399051.68
806.57 1650000.00   0.00   0.00   0.00   0.00 404871.22
806.67 1650000.00   0.00   0.00   0.00   0.00 410674.78
806.77 1650000.00   0.00   0.00   0.00   0.00 416462.13
806.87 1650000.00   0.00   0.00   0.00   0.00 422233.03
806.97 1650000.00   0.00   0.00   0.00   0.00 427987.25
807.07 1650000.00   0.00   0.00   0.00   0.00 433724.58
807.17 1650000.00   0.00   0.00   0.00   0.00 439444.79
807.27 1650000.00   0.00   0.00   0.00   0.00 445147.64
807.37 1650000.00   0.00   0.00   0.00   0.00 450832.91
807.47 1650000.00   0.00   0.00   0.00   0.00 456500.39
807.57 1650000.00   0.00   0.00   0.00   0.00 462149.84
807.67 1650000.00   0.00   0.00   0.00   0.00 467781.04
807.77 1650000.00   0.00   0.00   0.00   0.00 473393.77
807.87 1650000.00   0.00   0.00   0.00   0.00 478987.81
807.97 1650000.00   0.00   0.00   0.00   0.00 484562.94
808.07 1650000.00   0.00   0.00   0.00   0.00 490118.93
808.17 1650000.00   0.00   0.00   0.00   0.00 495655.58
808.27 1650000.00   0.00   0.00   0.00   0.00 501172.65
808.37 1650000.00   0.00   0.00   0.00   0.00 506669.93
808.47 1650000.00   0.00   0.00   0.00   0.00 512147.20
808.57 1650000.00   0.00   0.00   0.00   0.00 517604.26
808.67 1650000.00   0.00   0.00   0.00   0.00 523040.88
808.77 1650000.00   0.00   0.00   0.00   0.00 528456.84
808.87 1650000.00   0.00   0.00   0.00   0.00 533851.94
808.97 1650000.00   0.00   0.00   0.00   0.00 539225.96
809.07 1650000.00   0.00   0.00   0.00   0.00 544578.69
809.17 1650000.00   0.00   0.00   0.00   0.00 549909.91
809.27 1650000.00   0.00   0.00   0.00   0.00 555219.42
809.37 1650000.00   0.00   0.00   0.00   0.00 560507.01
809.47 1650000.00   0.00   0.00   0.00   0.00 565772.47
809.57 1650000.00   0.00   0.00   0.00   0.00 571015.59
809.67 1650000.00   0.00   0.00   0.00   0.00 576236.16
809.77 1650000.00   0.00   0.00   0.00   0.00 581433.98
809.87 1650000.00   0.00   0.00   0.00   0.00 586608.84
809.97 1650000.00   0.00   0.00   0.00   0.00 591760.54
810.07 1650000.00   0.00   0.00   0.00   0.00 596888.88
810.17 1650000.00   0.00   0.00   0.00   0.00 601993.64
810.27 1650000.00   0.00   0.00   0.00   0.00 607074.64
810.37 1650000.00   0.00   0.00   0.00   0.00 612131.67
810.47 1650000.00   0.00   0.00   0.00   0.00 617164.52
810.57 1650000.00   0.00   0.00   0.00   0.00 622173.01
810.67 1650000.00   0.00   0.00   0.00   0.00 627156.93
810.77 1650000.00   0.00   0.00   0.00   0.00 632116.09
810.87 1650000.00   0.00   0.00   0.00   0.00 637050.29
810.97 1650000.00   0.00   0.00   0.00   0.00 641959.33
811.07 1650000.00   0.00   0.00   0.00   0.00 646843.03
811.17 1650000.00   0.00   0.00   0.00   0.00 651701.18
811.27 1650000.00   0.00   0.00   0.00   0.00 656533.61
811.37 1650000.00   0.00   0.00   0.00   0.00 661340.11
811.47 1650000.00   0.00   0.00   0.00   0.00 666120.50
811.57 1650000.00   0.00   0.00   0.00   0.00 670874.59
811.67 1650000.00   0.00   0.00   0.00   0.00 675602.18
811.77 1650000.00   0.00   0.00   0.00   0.00 680303.10
811.87 1650000.00   0.00   0.00   0.00   0.00 684977.16
811.97 1650000.00   0.00   0.00   0.00   0.00 689624.18
812.07 1650000.00   0.00   0.00   0.00   0.00 694243.96
812.17 1650000.00   0.00   0.00   0.00   0.00 698836.33
812.27 1650000.00   0.00   0.00   0.00   0.00 703401.11
812.37 1650000.00   0.00   0.00   0.00   0.00 707938.11
812.47 1650000.00   0.00   0.00   0.00   0.00 712447.16
812.57 1650000.00   0.00   0.00   0.00   0.00 716928.09
812.67 1650000.00   0.00   0.00   0.00   0.00 721380.70
812.77 1650000.00   0.00   0.00   0.00   0.00 725804.83
812.87 1650000.00   0.00   0.00   0.00   0.00 730200.30
812.97 1650000.00   0.00   0.00   0.00   0.00 734566.94
813.07 1650000.00   0.00   0.00   0.00   0.00 738904.57
813.17 1650000.00   0.00   0.00   0.00   0.00 743213.03
813.27 1650000.00   0.00   0.00   0.00   0.00 747492.14
813.37 1650000.00   0.00   0.00   0.00   0.00 751741.74
813.47 1650000.00   0.00   0.00   0.00   0.00 755961.66
813.57 1650000.00   0.00   0.00   0.00   0.00 760151.73
813.67 1650000.00   0.00   0.00   0.00   0.00 764311.78
813.77 1650000.00   0.00   0.00   0.00   0.00 768441.65
813.87 1650000.00   0.00   0.00   0.00   0.00 772541.19
813.97 1650000.00   0.00   0.00   0.00   0.00 776610.21
814.07 1650000.00   0.00   0.00   0.00   0.00 780648.58
814.17 1650000.00   0.00   0.00   0.00   0.00 784656.12
814.27 1650000.00   0.00   0.00   0.00   0.00 788632.68
814.37 1650000.00   0.00   0.00   0.00   0.00 792578.10
814.47 1650000.00   0.00   0.00   0.00   0.00 796492.22
814.57 1650000.00   0.00   0.00   0.00   0.00 800374.90
814.67 1650000.00   0.00   0.00   0.00   0.00 804225.97
814.77 1650000.00   0.00   0.00   0.00   0.00 808045.29
814.87 1650000.00   0.00   0.00   0.00   0.00 811832.70
814.97 1650000.00   0.00   0.00   0.00   0.00 815588.05
815.07 1650000.00   0.00   0.00   0.00   0.00 819311.21
815.17 1650000.00   0.00   0.00   0.00   0.00 823002.01
815.27 1650000.00   0.00   0.00   0.00   0.00 826660.32
815.37 1650000.00   0.00   0.00   0.00   0.00 830285.98
815.47 1650000.00   0.00   0.00   0.00   0.00 833878.87
815.57 1650000.00   0.00   0.00   0.00   0.00 837438.82
815.67 1650000.00   0.00   0.00   0.00   0.00 840965.72
815.77 1650000.00   0.00   0.00   0.00   0.00 844459.40
815.87 1650000.00   0.00   0.00   0.00   0.00 847919.74
815.97 1650000.00   0.00   0.00   0.00   0.00 851346.61
816.07 1650000.00   0.00   0.00   0.00   0.00 854739.85
816.17 1650000.00   0.00   0.00   0.00   0.00 858099.35
816.27 1650000.00   0.00   0.00   0.00   0.00 861424.97
816.37 1650000.00   0.00   0.00   0.00   0.00 864716.57
816.47 1650000.00   0.00   0.00   0.00   0.00 867974.03
816.57 1650000.00   0.00   0.00   0.00   0.00 871197.21
816.67 1650000.00   0.00   0.00   0.00   0.00 874386.00
816.77 1650000.00   0.00   0.00   0.00   0.00 877540.27
816.87 1650000.00   0.00   0.00   0.00   0.00 880659.88
