# This is an input file for the tower top force time-series in the TMD module of ServoDyn
# Time, Fx, Fy, Fz, Mx, My, Mz
# (s) (N) (N) (N) (N-m) (N-m) (N-m)
1158.00 1650000.00   0.00   0.00   0.00   0.00 -2430927.12
1158.10 1650000.00   0.00   0.00   0.00   0.00 -2458678.98
1158.20 1650000.00   0.00   0.00   0.00   0.00 -2486333.76
1158.30 1650000.00   0.00   0.00   0.00   0.00 -2513890.37
1158.40 1650000.00   0.00   0.00   0.00   0.00 -2541347.72
1158.50 1650000.00   0.00   0.00   0.00   0.00 -2568704.72
1158.60 1650000.00   0.00   0.00   0.00   0.00 -2595960.30
1158.70 1650000.00   0.00   0.00   0.00   0.00 -2623113.37
1158.80 1650000.00   0.00   0.00   0.00   0.00 -2650162.88
1158.90 1650000.00   0.00   0.00   0.00   0.00 -2677107.74
1159.00 1650000.00   0.00   0.00   0.00   0.00 -2703946.90
1159.10 1650000.00   0.00   0.00   0.00   0.00 -2730679.29
1159.20 1650000.00   0.00   0.00   0.00   0.00 -2757303.86
1159.30 1650000.00   0.00   0.00   0.00   0.00 -2783819.56
1159.40 1650000.00   0.00   0.00   0.00   0.00 -2810225.34
1159.50 1650000.00   0.00   0.00   0.00   0.00 -2836520.16
1159.60 1650000.00   0.00   0.00   0.00   0.00 -2862702.98
1159.70 1650000.00   0.00   0.00   0.00   0.00 -2888772.76
1159.80 1650000.00   0.00   0.00   0.00   0.00 -2914728.49
1159.90 1650000.00   0.00   0.00   0.00   0.00 -2940569.12
1160.00 1650000.00   0.00   0.00   0.00   0.00 -2966293.65
1160.10 1650000.00   0.00   0.00   0.00   0.00 -2991901.05
1160.20 1650000.00   0.00   0.00   0.00   0.00 -3017390.32
1160.30 1650000.00   0.00   0.00   0.00   0.00 -3042760.45
1160.40 1650000.00   0.00   0.00   0.00   0.00 -3068010.44
1160.50 1650000.00   0.00   0.00   0.00   0.00 -3093139.28
1160.60 1650000.00   0.00   0.00   0.00   0.00 -3118145.99
1160.70 1650000.00   0.00   0.00   0.00   0.00 -3143029.59
1160.80 1650000.00   0.00   0.00   0.00   0.00 -3167789.08
1160.90 1650000.00   0.00   0.00   0.00   0.00 -3192423.49
1161.00 1650000.00   0.00   0.00   0.00   0.00 -3216931.85
1161.10 1650000.00   0.00   0.00   0.00   0.00 -3241313.19
1161.20 1650000.00   0.00   0.00   0.00   0.00 -3265566.54
1161.30 1650000.00   0.00   0.00   0.00   0.00 -3289690.96
1161.40 1650000.00   0.00   0.00   0.00   0.00 -3313685.48
1161.50 1650000.00   0.00   0.00   0.00   0.00 -3337549.16
1161.60 1650000.00   0.00   0.00   0.00   0.00 -3361281.06
1161.70 1650000.00   0.00   0.00   0.00   0.00 -3384880.24
1161.80 1650000.00   0.00   0.00   0.00   0.00 -3408345.77
1161.90 1650000.00   0.00   0.00   0.00   0.00 -3431676.72
1162.00 1650000.00   0.00   0.00   0.00   0.00 -3454872.17
1162.10 1650000.00   0.00   0.00   0.00   0.00 -3477931.21
1162.20 1650000.00   0.00   0.00   0.00   0.00 -3500852.92
1162.30 1650000.00   0.00   0.00   0.00   0.00 -3523636.39
1162.40 1650000.00   0.00   0.00   0.00   0.00 -3546280.74
1162.50 1650000.00   0.00   0.00   0.00   0.00 -3568785.07
1162.60 1650000.00   0.00   0.00   0.00   0.00 -3591148.48
1162.70 1650000.00   0.00   0.00   0.00   0.00 -3613370.09
1162.80 1650000.00   0.00   0.00   0.00   0.00 -3635449.04
1162.90 1650000.00   0.00   0.00   0.00   0.00 -3657384.43
1163.00 1650000.00   0.00   0.00   0.00   0.00 -3679175.42
1163.10 1650000.00   0.00   0.00   0.00   0.00 -3700821.13
1163.20 1650000.00   0.00   0.00   0.00   0.00 -3722320.72
1163.30 1650000.00   0.00   0.00   0.00   0.00 -3743673.33
1163.40 1650000.00   0.00   0.00   0.00   0.00 -3764878.12
1163.50 1650000.00   0.00   0.00   0.00   0.00 -3785934.26
1163.60 1650000.00   0.00   0.00   0.00   0.00 -3806840.91
1163.70 1650000.00   0.00   0.00   0.00   0.00 -3827597.25
1163.80 1650000.00   0.00   0.00   0.00   0.00 -3848202.46
1163.90 1650000.00   0.00   0.00   0.00   0.00 -3868655.72
1164.00 1650000.00   0.00   0.00   0.00   0.00 -3888956.22
1164.10 1650000.00   0.00   0.00   0.00   0.00 -3909103.17
1164.20 1650000.00   0.00   0.00   0.00   0.00 -3929095.78
1164.30 1650000.00   0.00   0.00   0.00   0.00 -3948933.24
1164.40 1650000.00   0.00   0.00   0.00   0.00 -3968614.78
1164.50 1650000.00   0.00   0.00   0.00   0.00 -3988139.61
1164.60 1650000.00   0.00   0.00   0.00   0.00 -4007506.98
1164.70 1650000.00   0.00   0.00   0.00   0.00 -4026716.11
1164.80 1650000.00   0.00   0.00   0.00   0.00 -4045766.25
1164.90 1650000.00   0.00   0.00   0.00   0.00 -4064656.64
1165.00 1650000.00   0.00   0.00   0.00   0.00 -4083386.54
1165.10 1650000.00   0.00   0.00   0.00   0.00 -4101955.20
1165.20 1650000.00   0.00   0.00   0.00   0.00 -4120361.90
1165.30 1650000.00   0.00   0.00   0.00   0.00 -4138605.91
1165.40 1650000.00   0.00   0.00   0.00   0.00 -4156686.51
1165.50 1650000.00   0.00   0.00   0.00   0.00 -4174602.98
1165.60 1650000.00   0.00   0.00   0.00   0.00 -4192354.61
1165.70 1650000.00   0.00   0.00   0.00   0.00 -4209940.72
1165.80 1650000.00   0.00   0.00   0.00   0.00 -4227360.59
1165.90 1650000.00   0.00   0.00   0.00   0.00 -4244613.54
1166.00 1650000.00   0.00   0.00   0.00   0.00 -4261698.90
1166.10 1650000.00   0.00   0.00   0.00   0.00 -4278615.99
1166.20 1650000.00   0.00   0.00   0.00   0.00 -4295364.13
1166.30 1650000.00   0.00   0.00   0.00   0.00 -4311942.68
1166.40 1650000.00   0.00   0.00   0.00   0.00 -4328350.96
1166.50 1650000.00   0.00   0.00   0.00   0.00 -4344588.34
1166.60 1650000.00   0.00   0.00   0.00   0.00 -4360654.18
1166.70 1650000.00   0.00   0.00   0.00   0.00 -4376547.84
1166.80 1650000.00   0.00   0.00   0.00   0.00 -4392268.69
1166.90 1650000.00   0.00   0.00   0.00   0.00 -4407816.11
1167.00 1650000.00   0.00   0.00   0.00   0.00 -4423189.49
1167.10 1650000.00   0.00   0.00   0.00   0.00 -4438388.22
1167.20 1650000.00   0.00   0.00   0.00   0.00 -4453411.70
1167.30 1650000.00   0.00   0.00   0.00   0.00 -4468259.34
1167.40 1650000.00   0.00   0.00   0.00   0.00 -4482930.55
1167.50 1650000.00   0.00   0.00   0.00   0.00 -4497424.75
1167.60 1650000.00   0.00   0.00   0.00   0.00 -4511741.37
1167.70 1650000.00   0.00   0.00   0.00   0.00 -4525879.85
1167.80 1650000.00   0.00   0.00   0.00   0.00 -4539839.62
1167.90 1650000.00   0.00   0.00   0.00   0.00 -4553620.14
1168.00 1650000.00   0.00   0.00   0.00   0.00 -4567220.86
1168.10 1650000.00   0.00   0.00   0.00   0.00 -4580641.24
1168.20 1650000.00   0.00   0.00   0.00   0.00 -4593880.76
1168.30 1650000.00   0.00   0.00   0.00   0.00 -4606938.88
1168.40 1650000.00   0.00   0.00   0.00   0.00 -4619815.11
1168.50 1650000.00   0.00   0.00   0.00   0.00 -4632508.92
1168.60 1650000.00   0.00   0.00   0.00   0.00 -4645019.81
1168.70 1650000.00   0.00   0.00   0.00   0.00 -4657347.30
1168.80 1650000.00   0.00   0.00   0.00   0.00 -4669490.89
1168.90 1650000.00   0.00   0.00   0.00   0.00 -4681450.11
1169.00 1650000.00   0.00   0.00   0.00   0.00 -4693224.49
1169.10 1650000.00   0.00   0.00   0.00   0.00 -4704813.55
1169.20 1650000.00   0.00   0.00   0.00   0.00 -4716216.84
1169.30 1650000.00   0.00   0.00   0.00   0.00 -4727433.92
1169.40 1650000.00   0.00   0.00   0.00   0.00 -4738464.33
1169.50 1650000.00   0.00   0.00   0.00   0.00 -4749307.64
1169.60 1650000.00   0.00   0.00   0.00   0.00 -4759963.43
1169.70 1650000.00   0.00   0.00   0.00   0.00 -4770431.27
1169.80 1650000.00   0.00   0.00   0.00   0.00 -4780710.75
1169.90 1650000.00   0.00   0.00   0.00   0.00 -4790801.47
1170.00 1650000.00   0.00   0.00   0.00   0.00 -4800703.02
1170.10 1650000.00   0.00   0.00   0.00   0.00 -4810415.02
1170.20 1650000.00   0.00   0.00   0.00   0.00 -4819937.07
1170.30 1650000.00   0.00   0.00   0.00   0.00 -4829268.82
1170.40 1650000.00   0.00   0.00   0.00   0.00 -4838409.88
1170.50 1650000.00   0.00   0.00   0.00   0.00 -4847359.89
1170.60 1650000.00   0.00   0.00   0.00   0.00 -4856118.51
1170.70 1650000.00   0.00   0.00   0.00   0.00 -4864685.39
1170.80 1650000.00   0.00   0.00   0.00   0.00 -4873060.18
1170.90 1650000.00   0.00   0.00   0.00   0.00 -4881242.56
1171.00 1650000.00   0.00   0.00   0.00   0.00 -4889232.21
1171.10 1650000.00   0.00   0.00   0.00   0.00 -4897028.81
1171.20 1650000.00   0.00   0.00   0.00   0.00 -4904632.05
1171.30 1650000.00   0.00   0.00   0.00   0.00 -4912041.62
1171.40 1650000.00   0.00   0.00   0.00   0.00 -4919257.25
1171.50 1650000.00   0.00   0.00   0.00   0.00 -4926278.64
1171.60 1650000.00   0.00   0.00   0.00   0.00 -4933105.52
1171.70 1650000.00   0.00   0.00   0.00   0.00 -4939737.62
1171.80 1650000.00   0.00   0.00   0.00   0.00 -4946174.67
1171.90 1650000.00   0.00   0.00   0.00   0.00 -4952416.42
1172.00 1650000.00   0.00   0.00   0.00   0.00 -4958462.62
1172.10 1650000.00   0.00   0.00   0.00   0.00 -4964313.05
1172.20 1650000.00   0.00   0.00   0.00   0.00 -4969967.45
1172.30 1650000.00   0.00   0.00   0.00   0.00 -4975425.62
1172.40 1650000.00   0.00   0.00   0.00   0.00 -4980687.33
1172.50 1650000.00   0.00   0.00   0.00   0.00 -4985752.38
1172.60 1650000.00   0.00   0.00   0.00   0.00 -4990620.57
1172.70 1650000.00   0.00   0.00   0.00   0.00 -4995291.71
1172.80 1650000.00   0.00   0.00   0.00   0.00 -4999765.61
1172.90 1650000.00   0.00   0.00   0.00   0.00 -5004042.09
1173.00 1650000.00   0.00   0.00   0.00   0.00 -5008120.99
1173.10 1650000.00   0.00   0.00   0.00   0.00 -5012002.14
1173.20 1650000.00   0.00   0.00   0.00   0.00 -5015685.40
1173.30 1650000.00   0.00   0.00   0.00   0.00 -5019170.61
1173.40 1650000.00   0.00   0.00   0.00   0.00 -5022457.64
1173.50 1650000.00   0.00   0.00   0.00   0.00 -5025546.36
1173.60 1650000.00   0.00   0.00   0.00   0.00 -5028436.64
1173.70 1650000.00   0.00   0.00   0.00   0.00 -5031128.38
1173.80 1650000.00   0.00   0.00   0.00   0.00 -5033621.47
1173.90 1650000.00   0.00   0.00   0.00   0.00 -5035915.80
1174.00 1650000.00   0.00   0.00   0.00   0.00 -5038011.29
1174.10 1650000.00   0.00   0.00   0.00   0.00 -5039907.86
1174.20 1650000.00   0.00   0.00   0.00   0.00 -5041605.43
1174.30 1650000.00   0.00   0.00   0.00   0.00 -5043103.92
1174.40 1650000.00   0.00   0.00   0.00   0.00 -5044403.30
1174.50 1650000.00   0.00   0.00   0.00   0.00 -5045503.49
1174.60 1650000.00   0.00   0.00   0.00   0.00 -5046404.47
1174.70 1650000.00   0.00   0.00   0.00   0.00 -5047106.18
1174.80 1650000.00   0.00   0.00   0.00   0.00 -5047608.62
1174.90 1650000.00   0.00   0.00   0.00   0.00 -5047911.74
1175.00 1650000.00   0.00   0.00   0.00   0.00 -5048015.56
1175.10 1650000.00   0.00   0.00   0.00   0.00 -5047920.05
1175.20 1650000.00   0.00   0.00   0.00   0.00 -5047625.23
1175.30 1650000.00   0.00   0.00   0.00   0.00 -5047131.10
1175.40 1650000.00   0.00   0.00   0.00   0.00 -5046437.68
1175.50 1650000.00   0.00   0.00   0.00   0.00 -5045545.01
1175.60 1650000.00   0.00   0.00   0.00   0.00 -5044453.11
1175.70 1650000.00   0.00   0.00   0.00   0.00 -5043162.04
1175.80 1650000.00   0.00   0.00   0.00   0.00 -5041671.84
1175.90 1650000.00   0.00   0.00   0.00   0.00 -5039982.56
1176.00 1650000.00   0.00   0.00   0.00   0.00 -5038094.29
1176.10 1650000.00   0.00   0.00   0.00   0.00 -5036007.08
1176.20 1650000.00   0.00   0.00   0.00   0.00 -5033721.03
1176.30 1650000.00   0.00   0.00   0.00   0.00 -5031236.23
1176.40 1650000.00   0.00   0.00   0.00   0.00 -5028552.76
1176.50 1650000.00   0.00   0.00   0.00   0.00 -5025670.75
1176.60 1650000.00   0.00   0.00   0.00   0.00 -5022590.30
1176.70 1650000.00   0.00   0.00   0.00   0.00 -5019311.53
1176.80 1650000.00   0.00   0.00   0.00   0.00 -5015834.57
1176.90 1650000.00   0.00   0.00   0.00   0.00 -5012159.56
1177.00 1650000.00   0.00   0.00   0.00   0.00 -5008286.65
1177.10 1650000.00   0.00   0.00   0.00   0.00 -5004215.99
1177.20 1650000.00   0.00   0.00   0.00   0.00 -4999947.74
1177.30 1650000.00   0.00   0.00   0.00   0.00 -4995482.06
1177.40 1650000.00   0.00   0.00   0.00   0.00 -4990819.14
1177.50 1650000.00   0.00   0.00   0.00   0.00 -4985959.16
1177.60 1650000.00   0.00   0.00   0.00   0.00 -4980902.30
1177.70 1650000.00   0.00   0.00   0.00   0.00 -4975648.78
1177.80 1650000.00   0.00   0.00   0.00   0.00 -4970198.79
1177.90 1650000.00   0.00   0.00   0.00   0.00 -4964552.56
1178.00 1650000.00   0.00   0.00   0.00   0.00 -4958710.30
1178.10 1650000.00   0.00   0.00   0.00   0.00 -4952672.25
1178.20 1650000.00   0.00   0.00   0.00   0.00 -4946438.64
1178.30 1650000.00   0.00   0.00   0.00   0.00 -4940009.72
1178.40 1650000.00   0.00   0.00   0.00   0.00 -4933385.75
1178.50 1650000.00   0.00   0.00   0.00   0.00 -4926566.98
1178.60 1650000.00   0.00   0.00   0.00   0.00 -4919553.69
1178.70 1650000.00   0.00   0.00   0.00   0.00 -4912346.15
1178.80 1650000.00   0.00   0.00   0.00   0.00 -4904944.65
1178.90 1650000.00   0.00   0.00   0.00   0.00 -4897349.47
1179.00 1650000.00   0.00   0.00   0.00   0.00 -4889560.93
1179.10 1650000.00   0.00   0.00   0.00   0.00 -4881579.32
1179.20 1650000.00   0.00   0.00   0.00   0.00 -4873404.96
1179.30 1650000.00   0.00   0.00   0.00   0.00 -4865038.18
1179.40 1650000.00   0.00   0.00   0.00   0.00 -4856479.30
1179.50 1650000.00   0.00   0.00   0.00   0.00 -4847728.66
1179.60 1650000.00   0.00   0.00   0.00   0.00 -4838786.61
1179.70 1650000.00   0.00   0.00   0.00   0.00 -4829653.50
1179.80 1650000.00   0.00   0.00   0.00   0.00 -4820329.70
1179.90 1650000.00   0.00   0.00   0.00   0.00 -4810815.56
1180.00 1650000.00   0.00   0.00   0.00   0.00 -4801111.47
1180.10 1650000.00   0.00   0.00   0.00   0.00 -4791217.81
1180.20 1650000.00   0.00   0.00   0.00   0.00 -4781134.97
1180.30 1650000.00   0.00   0.00   0.00   0.00 -4770863.35
1180.40 1650000.00   0.00   0.00   0.00   0.00 -4760403.34
1180.50 1650000.00   0.00   0.00   0.00   0.00 -4749755.38
1180.60 1650000.00   0.00   0.00   0.00   0.00 -4738919.87
1180.70 1650000.00   0.00   0.00   0.00   0.00 -4727897.25
1180.80 1650000.00   0.00   0.00   0.00   0.00 -4716687.94
1180.90 1650000.00   0.00   0.00   0.00   0.00 -4705292.40
1181.00 1650000.00   0.00   0.00   0.00   0.00 -4693711.07
1181.10 1650000.00   0.00   0.00   0.00   0.00 -4681944.41
1181.20 1650000.00   0.00   0.00   0.00   0.00 -4669992.88
1181.30 1650000.00   0.00   0.00   0.00   0.00 -4657856.96
1181.40 1650000.00   0.00   0.00   0.00   0.00 -4645537.12
1181.50 1650000.00   0.00   0.00   0.00   0.00 -4633033.86
1181.60 1650000.00   0.00   0.00   0.00   0.00 -4620347.66
1181.70 1650000.00   0.00   0.00   0.00   0.00 -4607479.03
1181.80 1650000.00   0.00   0.00   0.00   0.00 -4594428.47
1181.90 1650000.00   0.00   0.00   0.00   0.00 -4581196.50
1182.00 1650000.00   0.00   0.00   0.00   0.00 -4567783.64
1182.10 1650000.00   0.00   0.00   0.00   0.00 -4554190.43
1182.20 1650000.00   0.00   0.00   0.00   0.00 -4540417.39
1182.30 1650000.00   0.00   0.00   0.00   0.00 -4526465.08
1182.40 1650000.00   0.00   0.00   0.00   0.00 -4512334.04
1182.50 1650000.00   0.00   0.00   0.00   0.00 -4498024.83
1182.60 1650000.00   0.00   0.00   0.00   0.00 -4483538.01
1182.70 1650000.00   0.00   0.00   0.00   0.00 -4468874.16
1182.80 1650000.00   0.00   0.00   0.00   0.00 -4454033.87
1182.90 1650000.00   0.00   0.00   0.00   0.00 -4439017.70
1183.00 1650000.00   0.00   0.00   0.00   0.00 -4423826.26
1183.10 1650000.00   0.00   0.00   0.00   0.00 -4408460.15
1183.20 1650000.00   0.00   0.00   0.00   0.00 -4392919.96
1183.30 1650000.00   0.00   0.00   0.00   0.00 -4377206.33
1183.40 1650000.00   0.00   0.00   0.00   0.00 -4361319.86
1183.50 1650000.00   0.00   0.00   0.00   0.00 -4345261.18
1183.60 1650000.00   0.00   0.00   0.00   0.00 -4329030.94
1183.70 1650000.00   0.00   0.00   0.00   0.00 -4312629.76
1183.80 1650000.00   0.00   0.00   0.00   0.00 -4296058.30
1183.90 1650000.00   0.00   0.00   0.00   0.00 -4279317.20
1184.00 1650000.00   0.00   0.00   0.00   0.00 -4262407.15
1184.10 1650000.00   0.00   0.00   0.00   0.00 -4245328.79
1184.20 1650000.00   0.00   0.00   0.00   0.00 -4228082.80
1184.30 1650000.00   0.00   0.00   0.00   0.00 -4210669.87
1184.40 1650000.00   0.00   0.00   0.00   0.00 -4193090.68
1184.50 1650000.00   0.00   0.00   0.00   0.00 -4175345.92
1184.60 1650000.00   0.00   0.00   0.00   0.00 -4157436.31
1184.70 1650000.00   0.00   0.00   0.00   0.00 -4139362.54
1184.80 1650000.00   0.00   0.00   0.00   0.00 -4121125.32
1184.90 1650000.00   0.00   0.00   0.00   0.00 -4102725.39
1185.00 1650000.00   0.00   0.00   0.00   0.00 -4084163.45
1185.10 1650000.00   0.00   0.00   0.00   0.00 -4065440.26
1185.20 1650000.00   0.00   0.00   0.00   0.00 -4046556.54
1185.30 1650000.00   0.00   0.00   0.00   0.00 -4027513.05
1185.40 1650000.00   0.00   0.00   0.00   0.00 -4008310.53
1185.50 1650000.00   0.00   0.00   0.00   0.00 -3988949.74
1185.60 1650000.00   0.00   0.00   0.00   0.00 -3969431.44
1185.70 1650000.00   0.00   0.00   0.00   0.00 -3949756.42
1185.80 1650000.00   0.00   0.00   0.00   0.00 -3929925.44
1185.90 1650000.00   0.00   0.00   0.00   0.00 -3909939.29
1186.00 1650000.00   0.00   0.00   0.00   0.00 -3889798.75
1186.10 1650000.00   0.00   0.00   0.00   0.00 -3869504.63
1186.20 1650000.00   0.00   0.00   0.00   0.00 -3849057.71
1186.30 1650000.00   0.00   0.00   0.00   0.00 -3828458.82
1186.40 1650000.00   0.00   0.00   0.00   0.00 -3807708.77
1186.50 1650000.00   0.00   0.00   0.00   0.00 -3786808.36
1186.60 1650000.00   0.00   0.00   0.00   0.00 -3765758.44
1186.70 1650000.00   0.00   0.00   0.00   0.00 -3744559.82
1186.80 1650000.00   0.00   0.00   0.00   0.00 -3723213.35
1186.90 1650000.00   0.00   0.00   0.00   0.00 -3701719.87
1187.00 1650000.00   0.00   0.00   0.00   0.00 -3680080.23
1187.10 1650000.00   0.00   0.00   0.00   0.00 -3658295.28
1187.20 1650000.00   0.00   0.00   0.00   0.00 -3636365.88
1187.30 1650000.00   0.00   0.00   0.00   0.00 -3614292.91
1187.40 1650000.00   0.00   0.00   0.00   0.00 -3592077.22
1187.50 1650000.00   0.00   0.00   0.00   0.00 -3569719.70
1187.60 1650000.00   0.00   0.00   0.00   0.00 -3547221.23
1187.70 1650000.00   0.00   0.00   0.00   0.00 -3524582.69
1187.80 1650000.00   0.00   0.00   0.00   0.00 -3501804.99
1187.90 1650000.00   0.00   0.00   0.00   0.00 -3478889.03
1188.00 1650000.00   0.00   0.00   0.00   0.00 -3455835.69
1188.10 1650000.00   0.00   0.00   0.00   0.00 -3432645.91
1188.20 1650000.00   0.00   0.00   0.00   0.00 -3409320.59
1188.30 1650000.00   0.00   0.00   0.00   0.00 -3385860.65
1188.40 1650000.00   0.00   0.00   0.00   0.00 -3362267.02
1188.50 1650000.00   0.00   0.00   0.00   0.00 -3338540.63
1188.60 1650000.00   0.00   0.00   0.00   0.00 -3314682.42
1188.70 1650000.00   0.00   0.00   0.00   0.00 -3290693.33
1188.80 1650000.00   0.00   0.00   0.00   0.00 -3266574.31
1188.90 1650000.00   0.00   0.00   0.00   0.00 -3242326.31
1189.00 1650000.00   0.00   0.00   0.00   0.00 -3217950.28
1189.10 1650000.00   0.00   0.00   0.00   0.00 -3193447.19
1189.20 1650000.00   0.00   0.00   0.00   0.00 -3168818.02
1189.30 1650000.00   0.00   0.00   0.00   0.00 -3144063.72
1189.40 1650000.00   0.00   0.00   0.00   0.00 -3119185.28
1189.50 1650000.00   0.00   0.00   0.00   0.00 -3094183.67
1189.60 1650000.00   0.00   0.00   0.00   0.00 -3069059.90
1189.70 1650000.00   0.00   0.00   0.00   0.00 -3043814.94
1189.80 1650000.00   0.00   0.00   0.00   0.00 -3018449.80
1189.90 1650000.00   0.00   0.00   0.00   0.00 -2992965.47
1190.00 1650000.00   0.00   0.00   0.00   0.00 -2967362.97
1190.10 1650000.00   0.00   0.00   0.00   0.00 -2941643.30
1190.20 1650000.00   0.00   0.00   0.00   0.00 -2915807.48
1190.30 1650000.00   0.00   0.00   0.00   0.00 -2889856.54
1190.40 1650000.00   0.00   0.00   0.00   0.00 -2863791.48
1190.50 1650000.00   0.00   0.00   0.00   0.00 -2837613.35
1190.60 1650000.00   0.00   0.00   0.00   0.00 -2811323.18
1190.70 1650000.00   0.00   0.00   0.00   0.00 -2784922.00
1190.80 1650000.00   0.00   0.00   0.00   0.00 -2758410.86
1190.90 1650000.00   0.00   0.00   0.00   0.00 -2731790.80
1191.00 1650000.00   0.00   0.00   0.00   0.00 -2705062.88
1191.10 1650000.00   0.00   0.00   0.00   0.00 -2678228.15
1191.20 1650000.00   0.00   0.00   0.00   0.00 -2651287.68
1191.30 1650000.00   0.00   0.00   0.00   0.00 -2624242.51
1191.40 1650000.00   0.00   0.00   0.00   0.00 -2597093.73
1191.50 1650000.00   0.00   0.00   0.00   0.00 -2569842.40
1191.60 1650000.00   0.00   0.00   0.00   0.00 -2542489.60
1191.70 1650000.00   0.00   0.00   0.00   0.00 -2515036.42
1191.80 1650000.00   0.00   0.00   0.00   0.00 -2487483.92
1191.90 1650000.00   0.00   0.00   0.00   0.00 -2459833.21
1192.00 1650000.00   0.00   0.00   0.00   0.00 -2432085.37
1192.10 1650000.00   0.00   0.00   0.00   0.00 -2404241.50
1192.20 1650000.00   0.00   0.00   0.00   0.00 -2376302.70
1192.30 1650000.00   0.00   0.00   0.00   0.00 -2348270.08
1192.40 1650000.00   0.00   0.00   0.00   0.00 -2320144.73
1192.50 1650000.00   0.00   0.00   0.00   0.00 -2291927.77
1192.60 1650000.00   0.00   0.00   0.00   0.00 -2263620.31
1192.70 1650000.00   0.00   0.00   0.00   0.00 -2235223.48
1192.80 1650000.00   0.00   0.00   0.00   0.00 -2206738.38
